date,open,high,low,close,adjClose,volume
Thu Jun 25 2020,2035,2060,2009.25,2016.099976,1865.020752,3043931
Fri Jun 26 2020,2025,2132,2019.949951,2118.850098,1960.071411,6300722
Mon Jun 29 2020,2108,2127.600098,2091.300049,2101.649902,1944.15979,3076341
Tue Jun 30 2020,2100,2111.899902,2075.050049,2082.149902,1926.12146,3071725
Wed Jul 01 2020,2079.699951,2113.949951,2079.5,2092.050049,1935.279419,2503466
Thu Jul 02 2020,2102,2165,2098,2157.149902,1995.500977,3758699
Fri Jul 03 2020,2163.649902,2205,2160.25,2199.649902,2034.816772,4185208
Mon Jul 06 2020,2205,2269.899902,2205,2263.199951,2093.60376,5190366
Tue Jul 07 2020,2275,2302.699951,2232.149902,2269.899902,2099.802002,5630055
Wed Jul 08 2020,2270,2274.399902,2207.600098,2218.899902,2052.624023,2793358
Thu Jul 09 2020,2229,2244.5,2191.050049,2204.350098,2039.164429,3443998
Fri Jul 10 2020,2205.25,2249.850098,2176,2222.350098,2055.815674,9610320
Mon Jul 13 2020,2220,2244.949951,2210,2220,2053.641602,2963503
Tue Jul 14 2020,2210,2239,2165,2171.949951,2009.191895,2976738
Wed Jul 15 2020,2185,2260,2181.100098,2233.899902,2066.499756,5569321
Thu Jul 16 2020,2244,2333,2220.100098,2234.75,2071.92334,8582118
Fri Jul 17 2020,2237,2243.899902,2190.050049,2200.75,2040.401001,4509135
Mon Jul 20 2020,2201,2226.899902,2190.800049,2207.899902,2047.030029,2952646
Tue Jul 21 2020,2230,2238.649902,2201.149902,2225.050049,2062.930176,2665286
Wed Jul 22 2020,2231,2231,2184.199951,2190.949951,2031.315063,2861534
Thu Jul 23 2020,2190.949951,2190.949951,2163,2171.199951,2013.003906,2265766
Fri Jul 24 2020,2154.5,2163,2125.100098,2157.399902,2000.209229,3665100
Mon Jul 27 2020,2165,2215,2163.5,2206.800049,2046.010254,4248480
Tue Jul 28 2020,2215,2320,2215,2309.75,2141.45874,8092319
Wed Jul 29 2020,2292,2342,2246.050049,2276.050049,2110.213867,6090431
Thu Jul 30 2020,2285.899902,2358,2272.25,2279.5,2113.413086,7098496
Fri Jul 31 2020,2303.149902,2334.800049,2257.449951,2281.399902,2115.174561,4723290
Mon Aug 03 2020,2290.449951,2303.850098,2230.699951,2254.149902,2089.909668,4012337
Tue Aug 04 2020,2259.949951,2269.649902,2225.050049,2249.699951,2085.78418,2927928
Wed Aug 05 2020,2260,2300,2253,2259.5,2094.870117,3800641
Thu Aug 06 2020,2275,2319.5,2265.350098,2308.100098,2139.929199,4748047
Fri Aug 07 2020,2308,2328,2287,2295.350098,2128.108643,3165491
Mon Aug 10 2020,2318,2325,2276.050049,2282.800049,2116.4729,2929353
Tue Aug 11 2020,2283,2312,2275.600098,2279.899902,2113.783936,2774423
Wed Aug 12 2020,2288.350098,2296.399902,2246.550049,2257.350098,2092.876465,3415751
Thu Aug 13 2020,2273,2300,2250.5,2254.449951,2090.187988,2695682
Fri Aug 14 2020,2277,2281.300049,2233.100098,2242.149902,2078.784668,2270405
Mon Aug 17 2020,2263,2270,2238.25,2253.399902,2089.214844,2625630
Tue Aug 18 2020,2262.800049,2289,2248.300049,2269.75,2104.373291,3493374
Wed Aug 19 2020,2276.350098,2284.600098,2252.5,2256.600098,2092.181885,2843005
Thu Aug 20 2020,2257,2276.550049,2240.050049,2252.850098,2088.704834,2895164
Fri Aug 21 2020,2260,2271,2241.050049,2248.600098,2084.764893,1975294
Mon Aug 24 2020,2250.600098,2259.949951,2230,2248.100098,2084.301025,2167966
Tue Aug 25 2020,2245,2250,2233.550049,2242.649902,2079.248047,1663419
Wed Aug 26 2020,2242,2259.899902,2216.449951,2253.5,2089.307129,2618149
Thu Aug 27 2020,2266,2287.350098,2241.75,2248.399902,2084.578613,3579393
Fri Aug 28 2020,2268.399902,2279.949951,2235.100098,2238.550049,2075.446533,2941136
Mon Aug 31 2020,2240,2276.199951,2228,2257.25,2092.783447,6018154
Tue Sep 01 2020,2269,2278,2241.300049,2246.350098,2082.678711,3610908
Wed Sep 02 2020,2247,2268.75,2241.649902,2265.149902,2100.108398,2084137
Thu Sep 03 2020,2268,2324,2268,2299.5,2131.956299,4654146
Fri Sep 04 2020,2275,2324.25,2262.949951,2288.800049,2122.0354,5231303
Mon Sep 07 2020,2289,2343.5,2283.350098,2327.050049,2157.499268,4620401
Tue Sep 08 2020,2335.949951,2390.449951,2327.050049,2348.199951,2177.107666,7453998
Wed Sep 09 2020,2325,2359,2320,2327.649902,2158.054443,3866535
Thu Sep 10 2020,2335,2348.5,2324.300049,2331.149902,2161.299805,2308813
Fri Sep 11 2020,2330.949951,2383,2330.149902,2374.100098,2201.120117,4145424
Mon Sep 14 2020,2384.100098,2505.75,2381.850098,2491.399902,2309.873291,7512131
Tue Sep 15 2020,2491.399902,2538,2464.600098,2491.399902,2309.873291,7318770
Wed Sep 16 2020,2488.949951,2507.600098,2477.300049,2503,2320.628418,3074003
Thu Sep 17 2020,2480,2495.75,2450.600098,2460.949951,2281.642822,4828176
Fri Sep 18 2020,2485,2500.399902,2436.399902,2449.899902,2271.397461,4183256
Mon Sep 21 2020,2465,2504.899902,2452.149902,2465.300049,2285.675049,4598809
Tue Sep 22 2020,2485,2555,2458,2522.949951,2339.125,7499613
Wed Sep 23 2020,2510,2519.850098,2409,2467.449951,2287.668945,7502280
Thu Sep 24 2020,2450,2450,2302.600098,2332.25,2162.31958,8424708
Fri Sep 25 2020,2368,2440,2352.100098,2422.300049,2245.808594,8228267
Mon Sep 28 2020,2440,2444,2366,2426.300049,2249.516846,4347166
