timestamp,open,high,low,close,adjusted close,volume,dividend amount
2012-06-08,90.9500,94.8000,88.6000,94.1500,74.9763,1366634,0.0000
2012-06-01,89.5000,95.5000,89.5000,92.4500,73.6225,1571900,0.0000
2012-05-25,91.5000,97.2000,85.8000,89.1500,70.9945,3496264,0.0000
2012-05-18,92.9000,96.2000,88.7000,91.4000,72.7863,1295208,0.0000
2012-05-11,99.9000,102.5500,90.8000,92.4500,73.6225,1203392,0.0000
2012-05-04,103.5000,106.4500,99.2500,100.2000,79.7942,1776579,0.0000
2012-04-27,105.3000,106.9000,101.8000,103.5500,82.4620,1738716,0.0000
2012-04-20,103.0000,109.2500,86.0000,105.0000,83.6167,1701283,0.0000
2012-04-13,101.2500,105.7000,83.0000,102.9500,81.9841,3330241,0.0000
2012-04-04,101.2000,104.6500,99.0000,100.9500,80.3914,1505506,0.0000
2012-03-30,100.2000,101.6000,93.0500,100.8500,80.3118,5071167,0.0000
2012-03-23,106.5000,106.5000,98.0000,99.5500,79.2766,2493840,0.0000
2012-03-16,110.7000,111.8000,105.0000,105.6500,84.1343,3631983,0.0000
2012-03-09,116.3000,116.3000,107.0500,108.7500,86.6030,1706232,0.0000
2012-03-02,113.9500,117.4500,108.1000,114.3500,91.0625,4128175,0.0000
2012-02-24,119.3000,121.5000,108.1000,113.4000,90.3060,3545236,0.0000
2012-02-17,109.8500,119.8000,102.7000,118.6500,94.4868,9282845,0.0000
2012-02-10,114.0000,115.0000,105.2500,110.8500,88.2753,3540863,0.0000
2012-02-03,104.7000,115.4000,102.3000,112.3500,89.4698,2611943,0.0000
2012-01-27,106.4000,108.4000,103.9000,104.9500,83.5768,1181976,0.0000
2012-01-20,96.6000,106.7000,93.1000,104.9500,83.5768,3467248,0.0000
2012-01-13,93.9000,98.0500,91.4000,96.2000,76.6088,1906293,0.0000
2012-01-06,88.1500,95.0000,86.4000,91.9000,73.1845,1488920,0.0000
2011-12-30,88.1000,94.2000,86.4000,87.2500,69.4815,1628573,0.0000
2011-12-23,87.8000,90.8000,80.6500,88.0000,70.0787,1848164,0.0000
2011-12-16,96.5000,96.5000,85.0000,88.2500,70.2778,3318479,0.0000
2011-12-09,98.4000,101.0000,93.9000,95.2500,75.8523,1263087,0.0000
2011-12-02,94.3500,100.6000,90.3000,97.5500,77.6839,1918295,0.0000
2011-11-25,96.2000,97.9000,90.5000,92.2000,73.4234,1687733,0.0000
2011-11-18,102.6000,103.0500,93.0000,97.4500,77.6042,2037727,0.0000
2011-11-11,103.3500,104.6000,100.0000,101.6500,80.9489,550992,0.0000
2011-11-04,103.2000,106.5000,98.6500,103.3000,82.2629,1666747,0.0000
2011-10-28,104.0000,105.6000,100.7500,101.7000,80.9887,631357,0.0000
2011-10-25,98.8500,100.5000,97.8000,100.1000,79.7146,672650,0.0000
2011-10-21,101.0000,101.1000,96.5000,97.3000,77.4848,1084791,0.0000
2011-10-14,98.6000,106.3000,97.2000,100.0000,79.6349,3017539,0.0000
2011-10-07,98.0000,103.0000,95.1500,98.3500,78.3209,936751,0.0000
2011-09-30,101.7000,103.3000,93.5000,99.7000,79.3960,2101242,0.0000
2011-09-23,989.6498,1010.1998,965.1998,989.7998,78.8226,2612607,0.0000
2011-09-16,999.9998,1012.9998,950.5998,984.4497,78.3966,3156504,0.0000
2011-09-09,1020.9998,1051.9997,995.1998,1001.4998,79.7544,2097850,0.0000
2011-09-02,1069.9997,1078.9998,1011.0997,1021.0998,81.3152,231250,0.0000
2011-08-30,1034.9997,1065.3498,1016.9997,1043.2998,83.0831,355413,0.0000
2011-08-26,1051.9997,1099.1498,1006.9998,1012.4498,80.6264,1647857,0.0000
2011-08-19,1111.9997,1111.9997,1020.9998,1052.7498,83.8357,916274,0.0000
2011-08-12,1233.9997,1233.9997,1078.6497,1088.3498,86.6707,2017322,0.0000
2011-08-05,1289.9997,1307.9997,1227.9997,1234.0997,98.2774,600228,1.2063
2011-07-29,1304.9997,1323.8997,1277.9997,1285.4998,101.3813,648579,0.0000
2011-07-22,1269.9997,1323.9497,1099.9997,1304.8497,102.9074,721159,0.0000
2011-07-15,1286.1497,1307.7497,1249.9998,1264.0498,99.6897,653584,0.0000
2011-07-08,1304.9997,1329.9997,1277.9997,1290.5997,101.7835,715854,0.0000
2011-07-01,1264.9997,1318.9997,1124.9998,1307.2997,103.1006,845903,0.0000
2011-06-24,1223.9997,1285.9497,1202.0998,1276.3997,100.6637,950946,0.0000
2011-06-17,1237.9998,1263.7997,1213.0497,1235.1997,97.4144,606964,0.0000
2011-06-10,1256.9997,1256.9997,1224.9997,1237.2998,97.5800,401817,0.0000
2011-06-03,1209.9997,1267.7998,1202.9998,1248.5997,98.4712,779976,0.0000
2011-05-27,1219.9998,1232.9998,1175.5997,1206.0997,95.1194,788650,0.0000
2011-05-20,1220.9998,1256.9997,1213.0997,1237.5998,97.6037,1562304,0.0000
2011-05-13,1249.7998,1264.3498,1210.3497,1231.1997,97.0989,721542,0.0000
2011-05-06,1324.8997,1354.8997,1210.6498,1227.6497,96.8190,1501445,0.0000
2011-04-29,1318.1997,1344.6997,1290.0497,1303.0497,102.7654,641823,0.0000
2011-04-21,1319.9997,1338.7997,1278.7497,1330.5497,104.9342,748827,0.0000
2011-04-15,1331.6997,1343.4997,1301.5997,1306.8497,103.0651,1003733,0.0000
2011-04-08,1324.9997,1341.9497,1299.9997,1312.6497,103.5225,1459498,0.0000
2011-04-01,1304.9997,1349.5497,1279.7998,1316.4997,103.8262,1065101,0.0000
2011-03-25,1228.9997,1314.9998,1206.4997,1302.2997,102.7063,905061,0.0000
2011-03-18,1202.9998,1253.8997,1194.9997,1228.9997,96.9254,1318640,0.0000
2011-03-11,1214.9998,1248.9997,1178.1998,1204.0497,94.9578,1430523,0.0000
2011-03-04,1178.9998,1231.9998,1142.1997,1218.6997,96.1131,2133662,0.0000
2011-02-25,1249.9998,1265.9997,1154.9998,1175.6498,92.7180,1170477,0.0000
2011-02-18,1215.9997,1297.8997,1196.9998,1264.3997,99.7173,1326567,0.0000
2011-02-11,1186.9997,1235.9497,1158.2498,1196.5998,94.3702,1309635,0.0000
2011-02-04,1260.1997,1260.1997,1176.9997,1182.9997,93.2976,1016054,0.0000
2011-01-28,1319.9997,1329.7497,1257.1497,1266.0997,99.8513,561969,0.0000
2011-01-21,1362.4997,1365.0497,1296.3497,1314.6497,103.6803,882099,0.0000
2011-01-14,1387.9997,1403.8497,1324.9997,1362.2997,107.4382,1058747,0.0000
2011-01-07,1369.9997,1412.9997,1354.9997,1386.6997,109.3625,1535953,0.0000
2010-12-31,1300.8497,1379.6497,1299.9997,1365.6997,107.7063,1156083,0.0000
2010-12-24,1309.3997,1309.3997,1274.4997,1300.8497,102.5919,1263646,0.0000
2010-12-16,1288.3997,1324.7997,1261.9998,1294.3498,102.0793,797417,0.0000
2010-12-10,1303.4997,1313.9997,1264.9997,1281.6997,101.0816,951589,0.0000
2010-12-03,1310.8997,1338.9997,1281.8997,1290.1997,101.7520,857342,0.0000
2010-11-26,1334.8997,1350.1998,1256.9997,1291.5497,101.8585,1731608,0.0000
2010-11-19,1380.9997,1389.9997,1301.1997,1312.8497,103.5383,1081857,0.0000
2010-11-12,1407.9997,1418.8997,1367.9997,1375.8497,108.5068,1627267,0.0000
2010-11-04,1400.9997,1419.8997,1370.9997,1395.0497,110.0210,635657,0.0000
2010-10-29,1429.8997,1439.4997,1381.9997,1394.5997,109.9855,1003818,0.0000
2010-10-22,1417.1997,1440.7997,1369.9997,1420.2997,112.0124,1165420,0.0000
2010-10-15,1429.9997,1450.9497,1402.6497,1417.1997,111.7679,1913221,0.0000
2010-10-08,1389.9997,1464.9997,1374.9997,1422.6997,112.2016,5800210,0.0000
2010-10-01,1329.9997,1394.9997,1325.5497,1389.8997,109.6149,1960018,0.0000
2010-09-24,1276.8997,1332.9997,1257.9997,1327.7497,104.7134,2854324,0.0000
2010-09-17,1269.9997,1284.9998,1254.9997,1264.3498,99.7133,1317532,0.0000
2010-09-09,1254.9997,1297.3998,1221.6997,1259.5997,99.3387,19434200,0.0000
2010-09-03,1259.8997,1268.9997,1211.9997,1249.4497,98.5382,1538097,0.0000
2010-08-27,1294.9997,1307.9997,1229.9997,1236.1997,97.4933,2075611,0.0000
2010-08-20,1323.9997,1324.9997,1283.0997,1289.3997,101.6889,776121,1.1580
2010-08-13,1324.9997,1354.9997,1299.9997,1328.1497,103.7986,2908923,0.0000
2010-08-06,1344.6997,1344.6997,1314.9998,1322.3997,103.3492,799490,0.0000
2010-07-30,1337.9997,1345.9497,1314.9998,1319.7997,103.1460,835509,0.0000
2010-07-23,1332.5497,1340.4997,1311.6498,1324.1497,103.4859,1118830,0.0000
2010-07-16,1291.0998,1342.9997,1291.0998,1334.8997,104.3261,1286392,0.0000
2010-07-09,1307.6497,1323.7997,1290.9998,1315.1997,102.7865,3600394,0.0000
2010-07-02,1317.9997,1364.9997,1288.9997,1306.1498,102.0792,3774690,0.0000
2010-06-25,1287.9997,1346.9997,1280.2497,1303.4497,101.8682,2597135,0.0000
2010-06-18,1241.7498,1284.9998,1226.2998,1268.9997,99.1758,1390846,0.0000
2010-06-11,1219.9998,1257.9997,1193.0997,1236.1497,96.6085,2883847,0.0000
2010-06-04,1271.9997,1285.7997,1222.1997,1239.1997,96.8469,1035992,0.0000
2010-05-28,1268.9997,1280.4997,1196.9998,1271.6497,99.3829,6181498,0.0000
2010-05-21,1324.9997,1324.9997,1239.9997,1259.2498,98.4138,2955337,0.0000
2010-05-14,1262.9997,1363.7997,1262.9997,1333.0497,104.1815,2146347,0.0000
2010-05-07,1351.8997,1357.6997,1263.9997,1282.5997,100.2387,3128152,0.0000
2010-04-30,1370.0497,1384.9997,1325.5997,1354.9497,105.8930,1598656,0.0000
2010-04-23,1322.9997,1368.9997,1299.9997,1361.2497,106.3854,2181320,0.0000
2010-04-16,1369.9997,1375.8997,1302.4997,1328.0997,103.7946,1653878,0.0000
2010-04-09,1358.9997,1408.4997,1355.9998,1364.9997,106.6785,1829242,0.0000
2010-04-01,1363.9997,1396.9996,1341.3997,1355.2497,105.9165,2024908,0.0000
2010-03-26,1345.9997,1369.9997,1326.4998,1361.2997,106.3893,1696540,0.0000
2010-03-19,1347.9997,1394.9997,1339.9997,1357.0497,106.0572,2032017,0.0000
2010-03-12,1343.9997,1363.8997,1319.9997,1352.1497,105.6742,2004980,0.0000
2010-03-05,1218.4997,1346.7497,1196.0497,1331.5997,104.0682,27527218,0.0000
2010-02-26,1248.9997,1270.7997,1196.9998,1212.9497,94.7954,3359848,0.0000
2010-02-19,1273.9998,1281.8997,1229.0997,1239.8497,96.8977,3703666,0.0000
2010-02-11,1300.9997,1328.9997,1259.0997,1264.9997,98.8632,2735599,0.0000
2010-02-05,1300.2498,1319.8997,1255.2497,1286.0497,100.5083,2562442,0.0000
2010-01-29,1330.9997,1337.4997,1268.9997,1305.7997,102.0518,2282810,0.0000
2010-01-22,1453.9997,1456.9997,1304.9997,1334.7997,104.3183,3791250,0.0000
2010-01-15,1518.5496,1518.5496,1445.0997,1455.0997,113.7200,2865959,0.0000
2010-01-08,1380.9997,1499.9997,1380.9997,1475.3997,115.3065,3756463,0.0000
2009-12-31,1352.9997,1387.9997,1344.9997,1377.9497,107.6906,841219,0.0000
2009-12-24,1347.6997,1357.4497,1312.4997,1353.8497,105.8071,2040711,0.0000
2009-12-18,1359.9997,1373.9997,1308.2497,1318.2997,103.0287,1868039,0.0000
2009-12-11,1355.9998,1381.8997,1322.4997,1360.1497,106.2994,2721953,0.0000
2009-12-04,1334.9997,1375.9997,1325.9997,1356.2497,105.9946,2590318,0.0000
2009-11-27,1321.9997,1364.9997,1295.9997,1322.9497,103.3922,3227934,0.0000
2009-11-20,1353.9997,1354.9997,1308.9998,1320.1997,103.1772,2220697,0.0000
2009-11-13,1279.9997,1348.8997,1261.9998,1326.3497,103.6579,5249421,0.0000
2009-11-06,1342.9997,1373.9997,1264.9997,1271.4997,99.3712,5485947,0.0000
2009-10-30,1434.9997,1486.9997,1324.9997,1343.1997,104.9747,3483245,0.0000
2009-10-23,1439.9997,1472.4997,1394.9997,1461.0997,114.1890,3035511,0.0000
2009-10-16,1309.9997,1433.9997,1289.9997,1415.2997,110.6096,3660485,0.0000
2009-10-09,1279.9997,1323.9997,1258.4997,1302.5998,101.8017,4257823,0.0000
2009-10-01,1320.9997,1334.9497,1278.9998,1290.6497,100.8678,2368301,0.0000
2009-09-25,1309.9997,1344.9997,1222.6997,1284.0997,100.3559,1934184,0.0000
2009-09-18,1274.9997,1344.9997,1261.4998,1313.6997,102.6692,2962901,0.0000
2009-09-11,1309.9997,1334.9997,1259.9997,1273.9497,99.5627,2803350,0.0000
2009-09-04,1349.9997,1349.9997,1256.9997,1293.6997,101.1062,3296305,0.0000
2009-08-28,1315.2497,1368.9997,1263.9997,1338.5997,104.6152,5948124,0.0000
2009-08-21,1279.9997,1305.0997,1216.9997,1302.0497,101.7588,3367205,0.0000
2009-08-14,1250.9997,1456.9997,1206.0997,1283.3997,100.3012,3682360,0.0000
2009-08-07,1319.9997,1364.9497,1215.1497,1225.3497,95.7644,3794990,0.0000
2009-07-31,1184.9998,1329.9997,1178.9998,1302.0497,101.7588,6268699,0.0000
2009-07-24,1148.4998,1183.6997,1110.9997,1172.7998,91.6575,5439521,0.0000
2009-07-17,1066.3497,1174.9997,994.9998,1147.8498,89.7076,4082178,1.1098
2009-07-10,1194.9997,1209.9997,1049.9998,1066.3497,82.4216,3631180,0.0000
2009-07-03,1169.9997,1200.9997,1125.0497,1186.4497,91.7045,3247685,0.0000
2009-06-26,1174.9997,1182.9997,1070.3498,1163.2498,89.9113,2722170,0.0000
2009-06-19,1151.1997,1214.9497,1105.9997,1164.3498,89.9963,3821550,0.0000
2009-06-12,1089.9998,1224.9997,1058.9997,1173.4497,90.6997,5738149,0.0000
2009-06-05,1094.9998,1119.9998,1007.0498,1081.3498,83.5810,6674101,0.0000
2009-05-29,1054.9998,1126.6998,1017.9998,1070.2997,82.7269,3688506,0.0000
2009-05-22,950.9998,1102.9998,949.9998,1044.5998,80.7404,3688081,0.0000
2009-05-15,909.9998,918.8998,861.0998,908.5498,70.2247,4775979,0.0000
2009-05-08,903.7998,939.9498,887.9498,900.2498,69.5832,8065579,0.0000
2009-04-29,883.9998,900.9998,830.9998,893.9498,69.0962,2649829,0.0000
2009-04-24,888.9498,896.9998,838.9998,884.3998,68.3581,5451190,0.0000
2009-04-17,894.9998,914.2498,859.4998,880.2998,68.0412,6372862,0.0000
2009-04-09,866.2498,904.6998,801.2499,884.1998,68.3426,4633526,0.0000
2009-04-02,769.9999,858.8998,748.9998,846.8498,65.4557,5219214,0.0000
2009-03-27,679.9999,796.4998,672.1499,781.7999,60.4278,8834426,0.0000
2009-03-20,669.9999,697.9999,648.0998,666.3998,51.5082,7634893,0.0000
2009-03-13,634.9999,666.0998,601.9998,662.8498,51.2338,5327979,0.0000
2009-03-09,633.9999,639.0999,616.3498,622.7999,48.1382,664185,0.0000
2009-03-06,714.9998,735.4998,602.5499,638.9999,49.3903,7836121,0.0000
2009-02-27,730.9998,754.9998,708.0998,726.3998,56.1458,2581511,0.0000
2009-02-20,796.9998,798.9999,724.9998,737.4998,57.0037,3620195,0.0000
2009-02-13,754.9998,813.9998,739.9999,796.6998,61.5795,6562135,0.0000
2009-02-06,754.9998,766.9998,724.9998,752.9498,58.1979,3939993,0.0000
2009-01-30,711.9998,770.9998,711.9998,761.4499,58.8549,5510473,0.0000
2009-01-23,779.9998,796.0998,681.1999,709.3498,54.8279,13723604,0.0000
2009-01-16,747.9998,782.8998,711.9998,773.3498,59.7747,5222748,0.0000
2009-01-09,779.9998,834.9998,739.9999,748.3499,57.8423,7959435,0.0000
2009-01-02,729.9998,791.9998,718.9998,770.3498,59.5428,5704491,0.0000
2008-12-26,736.8998,747.9998,716.9999,729.0999,56.3545,4096508,0.0000
2008-12-19,755.9998,768.9999,692.9999,736.8998,56.9573,9896356,0.0000
2008-12-12,694.9998,758.7998,682.9998,750.7999,58.0317,9307246,0.0000
2008-12-05,671.8998,707.9998,619.9998,668.8999,51.7014,8851244,0.0000
2008-11-28,638.9999,683.9998,619.9998,669.1498,51.7207,10680747,0.0000
2008-11-21,744.9999,756.8999,595.9998,630.8998,48.7643,12466901,0.0000
2008-11-14,749.9998,828.9998,715.3999,746.3999,57.6916,9688877,0.0000
2008-11-07,699.9998,784.9998,676.4999,737.3499,56.9921,10806237,0.0000
2008-10-31,609.9999,702.9998,531.4999,689.6499,53.3052,7844548,0.0000
2008-10-24,774.9999,799.9998,609.9999,624.8998,48.3005,9127644,0.0000
2008-10-17,792.9999,862.9998,696.9998,748.1998,57.8308,9099178,0.0000
2008-10-10,864.9998,879.8998,670.9998,774.6999,59.8790,11059733,0.0000
2008-10-03,993.8997,1001.9998,850.5998,888.4998,68.6750,12003438,0.0000
2008-09-26,1044.9998,1059.9998,979.9998,986.6998,76.2652,6439358,0.0000
2008-09-19,984.9998,1041.9998,906.6498,1027.2998,79.4033,11439739,0.0000
2008-09-12,1109.9997,1169.9997,994.9998,1002.6497,77.4980,8747267,0.0000
2008-09-05,1049.9998,1098.9997,1024.9998,1080.3498,83.5037,9270760,0.0000
2008-08-29,1064.9997,1064.9997,1001.9998,1050.9998,81.2351,7530636,0.0000
2008-08-22,1031.3998,1077.6998,995.5998,1050.7498,81.2158,7880266,1.0133
2008-08-14,1077.9998,1089.9998,1001.9998,1034.8997,79.1673,12881391,0.0000
2008-08-08,1120.9998,1148.9998,1031.0998,1059.2498,81.0300,22716505,0.0000
2008-08-01,1024.7998,1174.9497,1009.9998,1116.4997,85.4095,15971566,0.0000
2008-07-25,1023.9998,1209.9997,1003.6498,1015.4498,77.6794,13447775,0.0000
2008-07-18,969.9997,1025.9998,911.6998,1015.4498,77.6794,15871225,0.0000
2008-07-11,1119.9998,1125.0998,957.9997,975.1997,74.6004,16999340,0.0000
2008-07-04,1049.9998,1147.9997,950.2498,1097.9498,83.9904,21423149,0.0000
2008-06-27,1239.9997,1247.7997,1049.9998,1058.0498,80.9382,15411461,0.0000
2008-06-20,1264.9498,1321.9997,1235.0997,1253.0498,95.8552,8031187,0.0000
2008-06-13,1211.9997,1326.6497,1180.0497,1252.4498,95.8093,5578265,0.0000
2008-06-06,1359.9997,1384.8997,1152.9997,1274.9997,97.5343,6404034,0.0000
2008-05-30,1401.9997,1438.4497,1334.9997,1356.6497,103.7803,3426044,0.0000
2008-05-23,1450.9997,1509.9996,1401.3497,1438.4497,110.0378,9169477,0.0000
2008-05-16,1354.9997,1456.9997,1329.9997,1451.2497,111.0170,4390172,0.0000
2008-05-09,1427.3497,1437.9996,1310.0997,1352.1497,103.4361,4661276,0.0000
2008-05-02,1348.9997,1449.9996,1319.9997,1427.3497,109.1887,4064945,0.0000
2008-04-25,1306.2498,1376.9997,1282.9997,1337.5497,102.3192,4034447,0.0000
2008-04-17,1224.9997,1314.9998,1221.9997,1299.8498,99.4353,3897911,0.0000
2008-04-11,1121.9997,1257.8997,1061.3497,1247.0498,95.3962,9366583,0.0000
2008-04-04,1215.9997,1239.9997,1090.1998,1120.2998,85.7002,5075155,0.0000
2008-03-28,1059.9998,1224.9997,1037.9998,1211.1498,92.6500,8771422,0.0000
2008-03-19,1122.0997,1183.9998,1024.9998,1052.4498,80.5098,10489122,0.0000
2008-03-14,1111.0997,1250.9997,1078.0497,1160.4497,88.7715,8322228,0.0000
2008-03-07,1376.9997,1388.9997,1087.9997,1136.2997,86.9241,4716851,0.0000
2008-02-29,1367.9997,1429.9997,1340.1497,1401.0997,107.1807,5962104,0.0000
2008-02-22,1309.9997,1398.9997,1250.9997,1356.8997,103.7995,6921132,0.0000
2008-02-15,1341.9997,1341.9997,1108.4998,1294.6497,99.0375,4756830,0.0000
2008-02-08,1359.9997,1467.9996,1300.2498,1338.1497,102.3651,5930932,0.0000
2008-02-01,1159.9997,1357.9997,1159.9997,1341.0997,102.5908,3945963,0.0000
2008-01-25,1399.9997,1434.9997,1000.9998,1262.8997,96.6087,7113306,0.0000
2008-01-18,1454.9997,1582.9997,1389.9997,1433.9497,109.6936,12333940,0.0000
2008-01-11,1601.9996,1638.9996,1434.9997,1457.5497,111.4989,8607259,0.0000
2008-01-04,1402.6497,1640.9997,1402.6497,1626.7996,124.4461,11798883,0.0000
2007-12-28,1314.9998,1401.9997,1295.0997,1391.2996,106.4310,5199059,0.0000
2007-12-20,1309.9997,1316.9997,1210.0997,1284.5997,98.2687,5519251,0.0000
2007-12-14,1339.9997,1380.9997,1279.9997,1300.9497,99.5194,7569132,0.0000
2007-12-07,1174.9997,1354.6997,1174.9997,1323.6997,101.2597,13144290,0.0000
2007-11-30,1179.9998,1198.9997,1091.9998,1172.2998,89.6780,9916749,0.0000
2007-11-23,1259.9997,1309.9997,1081.9997,1149.6998,87.9492,12867268,0.0000
2007-11-16,1174.9997,1331.9997,1136.7998,1252.1498,95.7863,10390110,0.0000
2007-11-08,1301.2997,1448.9997,1204.9997,1236.6997,94.6045,14057277,0.0000
2007-11-02,1159.8997,1304.9997,1150.9997,1297.0497,99.2211,23434181,0.0000
2007-10-26,958.7998,1143.9497,924.9998,1134.4498,86.7826,44487204,0.0000
2007-10-19,1069.8997,1399.9997,945.0498,976.6498,74.7113,82867288,0.0000
2007-10-12,952.9998,1147.9997,864.9998,1048.9497,80.2421,34737321,0.0000
2007-10-05,856.9998,1149.9998,856.9998,944.0998,72.2213,21578535,0.0000
2007-09-28,791.4998,959.9998,790.9998,855.1998,65.4207,7178922,0.0000
2007-09-21,749.9998,788.8998,730.0499,785.4498,60.0850,6144068,0.0000
2007-09-14,712.9998,760.9998,708.9998,743.7499,56.8950,7873852,0.0000
2007-09-07,691.8999,742.9998,679.0998,718.8499,54.9902,10590012,0.0000
2007-08-31,687.9999,701.9499,667.9999,683.7499,52.3052,6208400,0.0000
2007-08-24,719.9998,723.9998,672.0499,680.2498,52.0374,3051749,0.0000
2007-08-17,690.9998,731.9998,671.9998,700.8499,53.6133,3764650,0.0000
2007-08-10,594.9998,727.9999,594.9998,686.1498,52.4888,7060508,0.0000
2007-08-03,699.9998,737.4499,685.9999,695.4499,53.2002,4792819,0.0000
2007-07-27,667.7999,711.7998,663.9999,699.9498,53.5444,6149593,0.0000
2007-07-20,685.9999,711.9998,661.0499,670.7998,51.3145,2282768,0.9168
2007-07-13,654.9998,708.9998,652.3498,685.0499,51.6873,4142798,0.0000
2007-07-06,678.9998,759.9998,644.9999,659.4998,49.7595,3986210,0.0000
2007-06-29,633.4999,686.4999,609.9999,670.9499,50.6234,10517889,0.0000
2007-06-22,593.9999,642.7998,582.9499,638.7498,48.1939,7210899,0.0000
2007-06-15,585.5999,602.3999,575.9999,593.9999,44.8175,2059416,0.0000
2007-06-08,599.1999,620.9999,566.0499,579.9498,43.7574,6531078,0.0000
2007-06-01,609.9999,616.9999,574.0498,590.0499,44.5195,5918487,0.0000
2007-05-25,582.9998,622.9999,582.9998,603.9999,45.5720,3350750,0.0000
2007-05-18,577.9998,606.9998,570.9999,580.6999,43.8140,1799264,0.0000
2007-05-11,597.9999,609.9999,559.9998,572.9999,43.2330,2377740,0.0000
2007-05-04,598.9999,610.0498,592.5498,602.7999,45.4815,1447819,0.0000
2007-04-30,581.9999,594.7998,576.9998,591.6498,44.6402,374563,0.0000
2007-04-27,551.3999,608.9999,534.9999,584.0998,44.0705,5959108,0.0000
2007-04-20,536.4499,560.9999,513.0499,546.2999,41.2185,4231834,0.0000
2007-04-13,509.8999,539.9999,504.9999,533.0999,40.2226,6836119,0.0000
2007-04-05,509.3999,517.9999,490.9999,502.3999,37.9063,2932923,0.0000
2007-03-30,504.9999,524.3998,491.9999,509.4499,38.4382,1098893,0.0000
2007-03-23,508.9999,523.6499,496.9999,508.5499,38.3703,4562583,0.0000
2007-03-16,512.1499,526.9999,499.9999,509.9498,38.4759,4126539,0.0000
2007-03-09,519.9999,529.9499,482.9999,505.2499,38.1213,2854312,0.0000
2007-03-02,575.9999,589.9998,522.0999,525.6999,39.6642,15443502,0.0000
2007-02-23,614.6999,621.1999,562.8999,573.2499,43.2519,2731808,0.0000
2007-02-15,602.8999,624.9998,584.9999,604.8999,45.6399,8871400,0.0000
2007-02-09,609.9999,623.9998,595.0998,599.5499,45.2363,2184511,0.0000
2007-02-02,639.9999,639.9999,586.4999,605.9999,45.7229,1971137,0.0000
2007-01-25,574.9999,617.9998,565.5499,614.2499,46.3454,7968917,0.0000
2007-01-19,577.9998,588.9499,566.0499,576.8499,43.5235,907362,0.0000
2007-01-12,562.9999,580.9999,552.0499,574.8498,43.3726,7055669,0.0000
2007-01-05,559.0499,571.9998,554.9999,557.4999,42.0636,1293709,0.0000
2006-12-29,552.9999,569.9499,549.9999,559.8499,42.2409,5046275,0.0000
2006-12-22,565.9499,598.9999,544.9999,554.7998,41.8599,8476950,0.0000
2006-12-15,587.9999,588.9998,525.0499,557.6999,42.0787,5901576,0.0000
2006-12-08,604.8999,621.4498,579.9999,585.4999,44.1762,8304892,0.0000
2006-12-01,581.9999,604.9999,577.9998,597.7498,45.1004,14146396,0.0000
2006-11-24,555.9999,580.9999,544.4999,576.4999,43.4971,3568623,0.0000
2006-11-17,553.7998,569.8999,544.1499,556.5498,41.9919,6103665,0.0000
2006-11-10,555.2999,559.9998,536.0499,548.0998,41.3543,1436566,0.0000
2006-11-03,530.9998,556.9999,525.5499,553.7998,41.7844,5921441,0.0000
2006-10-27,534.9999,535.9998,524.0499,529.9999,39.9887,1516502,0.0000
2006-10-23,530.4998,533.9999,526.9999,531.8499,40.1283,512374,0.0000
2006-10-20,537.0499,540.3499,526.9499,531.6999,40.1169,3503173,0.0000
2006-10-13,536.9998,548.4998,531.0499,534.7999,40.3508,3872512,0.0000
2006-10-06,558.9999,567.9999,531.9999,540.1499,40.7545,3450780,0.0000
2006-09-29,527.9999,571.9998,520.9999,567.1499,42.7917,8116573,0.0000
2006-09-22,511.0499,531.4999,506.5998,526.1999,39.7020,4998690,0.0000
2006-09-15,537.4999,537.4999,487.9999,527.1498,39.7736,3587398,0.0000
2006-09-08,537.8999,544.9999,531.9999,537.0999,40.5244,1415810,0.0000
2006-09-01,537.9999,547.9998,521.9999,535.0499,40.3697,1768393,0.0000
2006-08-25,527.9999,539.8498,516.0498,536.8499,40.5055,3175831,0.0000
2006-08-18,501.9999,526.9999,496.9999,524.7998,39.5963,4354743,0.0000
2006-08-11,488.0499,510.9999,488.0499,499.3999,37.6799,2731237,0.0000
2006-08-04,508.9999,511.9999,480.9999,496.4499,37.4573,2914550,0.0000
2006-07-28,457.9999,511.8999,443.9999,496.6499,37.4724,3314253,0.0000
2006-07-21,477.9999,490.0499,460.2499,464.7999,35.0693,3355507,0.0000
2006-07-14,469.9999,496.9999,460.0999,478.4499,36.0992,4310692,0.0000
2006-07-07,488.9999,490.9999,459.9999,475.0499,35.8427,8125320,0.8203
2006-06-30,449.9999,493.4999,421.0999,480.0999,35.5812,4022417,0.0000
2006-06-23,443.1499,457.8999,421.1499,450.2999,33.3727,3823871,0.0000
2006-06-16,439.9999,444.8999,389.9999,433.9999,32.1647,3700163,0.0000
2006-06-09,486.9999,486.9999,420.4999,438.0499,32.4648,4654053,0.0000
2006-06-02,499.9999,519.4499,469.0499,477.3998,35.3811,5743847,0.0000
2006-05-26,535.9998,557.5999,429.9999,496.4999,36.7967,6453981,0.0000
2006-05-19,572.9999,599.9999,526.8999,533.5498,39.5425,5860840,0.0000
2006-05-12,565.0499,590.7999,559.9998,571.2998,42.3403,3754070,0.0000
2006-05-05,555.9999,582.9998,545.2999,562.1499,41.6622,3285891,0.0000
2006-04-28,574.9999,582.9499,521.9999,546.5499,40.5060,5190251,0.0000
